system:index,area_ha,dNBR,fire_class,fire_date_str,fire_year,nbr_post,nbr_post2,nbr_post3,nbr_pre,sensor,severity,.geo
000000000000000004fd,0.09,-0.005045471550028435,소규모,2020-04-08,2020,0.27606525445600927,0.23715700895012057,0.31931368982409203,0.27101978290598083,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.04971051251701,37.319492019189845]}"
00000000000000000513,0.09,-0.11881229940904978,소규모,2020-04-13,2020,0.32229763859365457,0.18125813461684864,0.29529710303539386,0.2034853391846048,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.50040969239299,38.06768904404858]}"
000000000000000004a2,0.1,0.021630048891262965,소규모,2020-01-23,2020,0.21528796126948135,0.225900831929639,0.27530502709689625,0.23691801016074432,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.15824303440363,37.48792564328165]}"
000000000000000004a8,0.1,0.05455694349161688,소규모,2020-02-02,2020,0.1824785157646361,0.1614162303686436,0.2880538403459221,0.237035459256253,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.0717632285731,37.07661816211181]}"
000000000000000004b4,0.1,-0.029209646425915475,소규모,2020-02-24,2020,0.11878437436073712,0.05655329501164803,0.11873762703967132,0.08957472793482164,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.66453582486716,37.701409565316425]}"
000000000000000004bd,0.1,0.028559275882050816,소규모,2020-03-08,2020,0.2904126349409403,0.2531088391726945,0.3284424402409278,0.3189719108229911,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.77776577791732,37.78411251255469]}"
000000000000000004be,0.1,0.018217251567017922,소규모,2020-03-09,2020,0.2616878548965971,0.21362108267690735,0.2964190211035756,0.27990510646361505,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.23922230728846,37.74480107766751]}"
000000000000000004c3,0.1,-0.11192390323581217,소규모,2020-03-15,2020,0.30635393365651775,0.15820067261635717,0.3055309927464955,0.19443003042070559,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.1676180625722,37.99895200130972]}"
000000000000000004d0,0.1,0.04073953968499874,소규모,2020-03-21,2020,0.08791255181160676,0.05568983067309523,0.1007006014226521,0.1286520914966055,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.22252297384327,37.04409793812901]}"
000000000000000004db,0.1,0.023062041682623463,소규모,2020-03-25,2020,0.13470149061108516,0.12351962664019991,0.18718896737278207,0.15776353229370862,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.44703425278323,37.11021302944847]}"
000000000000000004f2,0.1,0.019332368072991823,소규모,2020-04-03,2020,0.34123254645640344,0.2758560273138493,0.3048731200262566,0.36056491452939526,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.05376183762036,37.91475079611749]}"
000000000000000004fc,0.1,-0.013761371119155347,소규모,2020-04-06,2020,0.047412474982629495,0.01259948793885945,0.10056258974670605,0.03365110386347415,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.31109855716895,37.68793862103397]}"
00000000000000000500,0.1,0.016481678332185445,소규모,2020-04-08,2020,0.27837921203823457,0.240708009383924,0.3163938862799486,0.29486089037042,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.8326463959289,37.00251682080564]}"
00000000000000000512,0.1,0.01996866479597273,소규모,2020-04-13,2020,0.15284011570194456,0.12778841310506947,0.2001860322855534,0.17280878049791729,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.1549274609741,37.68149522001175]}"
00000000000000000519,0.1,0.06849613269237739,소규모,2020-04-15,2020,0.11359737682155441,0.10242719764287274,0.1706153163071421,0.1820935095139318,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.49181254556194,37.07158829612352]}"
0000000000000000051c,0.1,0.0645327743205728,소규모,2020-04-15,2020,0.2560473140797699,0.25700347163316484,0.341664057634113,0.3205800884003427,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.69180768691004,37.210203911470934]}"
00000000000000000528,0.1,-0.06930775136702974,소규모,2020-04-27,2020,0.19899726657501188,0.05417161205235691,0.14304300568654604,0.12968951520798214,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.02864126003946,38.05586350805484]}"
00000000000000000530,0.1,0.03933241735182802,소규모,2020-04-30,2020,0.26445005514972336,0.277634668712858,0.3419069335954124,0.3037824725015514,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.1447161195617,37.71240570851423]}"
00000000000000000534,0.1,0.08121334384281621,소규모,2020-05-08,2020,0.12061349832619382,0.1265341007189297,0.1656199817040743,0.20182684216901003,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.30330850762856,37.05815748375055]}"
00000000000000000541,0.1,-0.042998240911854335,소규모,2020-05-29,2020,0.5679670111591021,0.0628212680234349,-0.008607156277001173,0.5249687702472478,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.31464846520007,37.074660616749334]}"
00000000000000000542,0.1,0.020415008717640126,소규모,2020-06-08,2020,0.2551057929936413,0.181151307081944,0.2552279211815876,0.2755208017112814,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.91785735571342,37.86629820407075]}"
00000000000000000553,0.1,0.07762638096537525,소규모,2020-10-28,2020,0.16105665574140648,0.27510063339170887,0.18979866392379993,0.23868303670678173,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.34189756814509,37.362361816717666]}"
00000000000000000555,0.1,0.034458854994204424,소규모,2020-10-29,2020,0.1868542308006172,0.2568897218003558,0.25955110137950277,0.22131308579482162,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.56783130032107,37.55719331904588]}"
00000000000000000556,0.1,0.024250367014372554,소규모,2020-10-30,2020,0.2513357908816979,0.3435361477878942,0.3725786060256183,0.27558615789607044,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.56664318168663,37.66204016211555]}"
00000000000000000561,0.1,0.032065755870035934,소규모,2020-11-08,2020,0.0859679641371703,0.14626476343540085,0.10890320459218067,0.11803372000720623,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.22764648095368,37.92587179414478]}"
00000000000000000568,0.1,0.04240219562202446,소규모,2020-11-16,2020,0.2242905971261253,0.29647119438427605,0.27307523459513444,0.2666927927481498,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.88811069258587,37.643414497015314]}"
0000000000000000056c,0.1,0.025331989313050557,소규모,2020-12-01,2020,0.17062085065916605,0.2313051550212007,0.20433950367613996,0.1959528399722166,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.11007582482432,37.468764886055]}"
0000000000000000052f,0.12,0.03456991648817098,소규모,2020-04-30,2020,0.22966479687985208,0.2456750451943,0.29438833890177,0.26423471336802307,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.24139834860252,37.78949018842514]}"
000000000000000004a3,0.15,-0.025755547040548776,소규모,2020-01-24,2020,0.3140446224532863,0.25442281333169803,0.29118133999530915,0.2882890754127375,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.10578370826408,37.88107566496188]}"
000000000000000004ba,0.15,-0.00811556192490663,소규모,2020-03-07,2020,0.11281677305294172,0.06456538188592385,0.11389216308325567,0.10470121112803508,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.2037100264988,37.67269295453224]}"
000000000000000004c9,0.15,-0.012014292667431453,소규모,2020-03-17,2020,0.1530466267434802,0.10040784129852728,0.18704835397419908,0.14103233407604876,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.17285304720896,37.71247259503003]}"
0000000000000000054a,0.15,0.03795248496510806,소규모,2020-06-23,2020,0.1742173848837955,0.20554252704746837,0.2172415560150788,0.21216986984890357,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.97799279252021,37.65752309274841]}"
00000000000000000575,0.15,0.02342217968162505,소규모,2020-12-19,2020,0.16283451680172636,0.22613016974264924,0.24100191950937366,0.1862566964833514,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.43194911391944,37.47127535994808]}"
000000000000000003ee,0.16,0.00787275730366302,소규모,2020-03-23,2020,0.20294136358874382,0.179767377983622,0.21819575987470344,0.21081412089240684,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.21495587935559,37.17241303004299]}"
000000000000000004a5,0.16,-0.0034695667959202814,소규모,2020-01-27,2020,0.15941256506445414,0.11172391757421167,0.22586691886457283,0.15594299826853386,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.500244705654,37.41905928661223]}"
000000000000000004cf,0.16,-0.012415565412960072,소규모,2020-03-19,2020,0.17620147366052208,0.12329955049431711,0.16855169417169072,0.163785908247562,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.23972618570748,37.407269423426925]}"
0000000000000000053f,0.16,0.030962528781882492,소규모,2020-05-08,2020,0.16594783884849598,0.14952315291343157,0.22133333824221324,0.19691036763037847,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.57783752308501,37.7151480556621]}"
000000000000000004aa,0.2,-0.0020423586015144712,소규모,2020-02-04,2020,0.188544553492318,0.14324465872980008,0.21985340364167616,0.18650219489080352,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.23486576555923,37.21134098223956]}"
000000000000000004b0,0.2,-0.06054369809228102,소규모,2020-02-11,2020,0.23422810890284906,0.1260774663257876,0.17013769086875255,0.17368441081056804,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.10789286306236,37.91167401639061]}"
000000000000000004b8,0.2,0.03295128871978875,소규모,2020-03-06,2020,0.19432955789556491,0.169838034891914,0.2415349606888303,0.22728084661535367,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.56578457293753,37.09313467241377]}"
000000000000000004d4,0.2,-0.09675987667670657,소규모,2020-03-22,2020,0.3092179912978317,0.18985240659924185,0.3014734924756,0.2124581146211251,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.09832809130272,37.92267461868946]}"
0000000000000000051a,0.2,-0.004228249478156976,소규모,2020-04-15,2020,0.22975239716574467,0.22999351487835684,0.2847174233866709,0.2255241476875877,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.3896525426733,37.484362821539946]}"
0000000000000000051e,0.2,0.005705320487213561,소규모,2020-04-22,2020,0.29999622992890257,0.2690804323811761,0.31571038945223084,0.30570155041611613,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.13590739722693,38.12652688244879]}"
0000000000000000052c,0.2,-0.0025871917771553565,소규모,2020-04-29,2020,0.21279529488117455,0.17996843506449103,0.24787584984287242,0.2102081031040192,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.2640996320656,37.90774108926148]}"
0000000000000000052d,0.2,0.030400742140844594,소규모,2020-04-30,2020,0.20447429547335452,0.20511472381359044,0.276601460953671,0.23487503761419912,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.14067417625307,37.705962307491994]}"
00000000000000000537,0.2,0.03784447771184918,소규모,2020-05-01,2020,0.2587294713605001,0.2372263261812554,0.3171594227952636,0.2965739490723493,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.83931474975803,37.85152520228068]}"
000000000000000004d5,0.3,0.033096582520055304,소규모,2020-03-22,2020,0.08898685820822927,0.07011312478382299,0.14022422742301896,0.12208344072828457,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.49742655378822,37.33807309327955]}"
000000000000000004ed,0.3,0.024532476015035776,소규모,2020-04-01,2020,0.25417219548770403,0.22588851864696122,0.33390158051872026,0.2787046715027398,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.4010609209222,37.75103044183918]}"
000000000000000004f8,0.3,-0.15527857008301454,소규모,2020-04-04,2020,0.3207913343893158,0.07742575754083181,0.22589730630909713,0.16551276430630124,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.69643177470246,38.00686690567958]}"
00000000000000000507,0.3,0.03249997259964063,소규모,2020-04-10,2020,0.22526626016721316,0.1744207325609965,0.2494574459301148,0.2577662327668538,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.37010584140917,37.677120841878306]}"
00000000000000000509,0.3,-0.006048147215955785,소규모,2020-04-10,2020,0.2279947330382843,0.20534435526428813,0.24326503717305134,0.2219465858223285,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.54288063217282,37.68378273885215]}"
0000000000000000051d,0.3,0.023166378126329268,소규모,2020-04-22,2020,0.30835094040600175,0.3395999283179657,0.2965439613708938,0.331517318532331,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.78462187758328,37.760947482582026]}"
00000000000000000577,0.3,-0.006294407230574783,소규모,2020-12-25,2020,0.3527065222555634,0.37740282337328507,0.34700437519069655,0.34641211502498864,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.45598612994434,37.19914979995944]}"
000000000000000004ad,0.4,0.028757879963990776,소규모,2020-02-09,2020,0.10888521030538358,0.10496251365858388,0.2502027836255796,0.13764309026937435,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.19690789963806,37.25848259857659]}"
000000000000000004ca,0.4,-0.010330303614054237,소규모,2020-03-19,2020,0.20875759094240423,0.1716726981775698,0.26831267854512336,0.19842728732835,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.0686750692973,37.66909891908315]}"
00000000000000000547,0.4,0.002618168030424306,소규모,2020-06-13,2020,0.23315753704192663,0.14270184125818422,0.19978852240851946,0.23577570507235093,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.82084069409359,37.92684387817444]}"
00000000000000000554,0.4,0.007417904981723844,소규모,2020-10-29,2020,0.23691260506522466,0.3216638048064657,0.24800163220080904,0.2443305100469485,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.6395182702031,37.19497162227236]}"
000000000000000004d9,0.5,-0.017365543792545485,소규모,2020-03-24,2020,0.22663010238754275,0.18793004573059555,0.2646344743477706,0.20926455859499726,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.22364666730876,37.841024019299816]}"
000000000000000004da,0.5,-0.06273319727447776,소규모,2020-03-25,2020,0.2569615348264706,0.1801358805619378,0.2397664566447892,0.19422833755199284,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.28050466484125,37.9023455769868]}"
000000000000000004f4,0.5,0.037901484527645884,소규모,2020-04-04,2020,0.22971937798645622,0.3561784736585478,0.34767589512162556,0.2676208625141021,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.26298086129378,37.343776283526914]}"
00000000000000000508,0.5,0.04540315974462836,소규모,2020-04-10,2020,0.2277805350615156,0.193469391982436,0.2459759624513577,0.27318369480614396,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.05819418406747,37.203140695402276]}"
00000000000000000514,0.5,0.0160796393849669,소규모,2020-04-14,2020,0.09430983532354864,0.04890638042418206,0.19750662750093312,0.11038947470851554,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.28745194428251,37.62135086500286]}"
00000000000000000522,0.5,0.06260292039538212,소규모,2020-04-25,2020,0.18941759745274644,0.19616395858087063,0.253454016113786,0.25202051784812857,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.3305293218056,37.10240068440283]}"
00000000000000000523,0.5,-0.14192356175545395,소규모,2020-04-26,2020,0.38876393770897233,0.21581786717784665,0.31995684035313965,0.24684037595351838,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.37841314667173,38.03917755191284]}"
0000000000000000055c,0.5,0.025083981275038858,소규모,2020-11-08,2020,0.12863036345553877,0.18929607153018996,0.1354378598611027,0.15371434473057763,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.02485102414403,37.929769048465495]}"
00000000000000000570,0.5,0.029016280649187598,소규모,2020-12-12,2020,0.2454842727097179,0.3108461915423296,0.27597270390604234,0.2745005533589055,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.04818350220248,37.22463356247989]}"
000000000000000004b3,0.6,-0.07708623413657006,소규모,2020-04-24,2020,0.23775899180953083,0.12154494805322848,0.23720672134604082,0.16067275767296077,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.34039039198902,38.19437210497698]}"
00000000000000000498,0.7,-0.011454401282333632,소규모,2020-01-03,2020,0.19775457050923134,0.21413575199280593,0.27238416974864177,0.1863001692268977,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.64403287822343,37.98571293028203]}"
000000000000000004cb,0.7,0.014365981806355663,소규모,2020-03-19,2020,0.08737082289371599,0.04114713477007044,0.13813351323881398,0.10173680470007165,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.89261884375091,37.3068147948949]}"
00000000000000000502,0.7,0.046690045414358505,소규모,2020-04-14,2020,0.18883711882005935,0.1471586038900571,0.29886263252009576,0.23552716423441786,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.30509660715101,37.57798610725809]}"
00000000000000000505,0.7,0.03712972919618501,소규모,2020-04-09,2020,0.17479368071971035,0.1519989650978744,0.20838046674286317,0.21192340991589537,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.66507983519567,37.16184496054632]}"
0000000000000000030b,0.8,-0.0018486375288337964,소규모,2020-03-26,2020,0.383709979214691,0.3965799125913664,0.39410450196344216,0.3818613416858572,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.70456763637077,37.94558547990207]}"
000000000000000004c1,0.8,0.07334708984608967,소규모,2020-03-15,2020,0.09738170312393563,0.09401823928229194,0.14024300831250802,0.1707287929700253,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.3006152105923,37.05987869675717]}"
00000000000000000540,0.8,0.08025746517746887,소규모,2020-05-08,2020,0.18637506973521892,0.19733843029657339,0.24792332769013248,0.2666325349126878,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.03609042014554,37.5605153493307]}"
000000000000000004c6,0.9,0.006338713899654319,소규모,2020-03-15,2020,0.16353935160143843,0.0748494338619592,0.20913496969421144,0.16987806550109275,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.47163511329508,37.410653881126485]}"
000000000000000004ce,1.0,-0.02791811263388988,소규모,2020-03-19,2020,0.13715923657241774,0.05853158876358178,0.21079644287605492,0.10924112393852786,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.12067710578259,37.5884159446221]}"
000000000000000004d7,1.0,0.017593223302619254,소규모,2020-03-23,2020,0.2989326790785435,0.27363986560696735,0.3349540003281809,0.31652590238116274,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.7247426072908,37.412103088968856]}"
000000000000000004e9,1.0,-0.004926605752586466,소규모,2020-03-30,2020,0.1276800544852815,0.086892399169698,0.1719003931626392,0.12275344873269503,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.39028773277708,37.64732958774023]}"
00000000000000000504,1.0,0.004569863642860661,소규모,2020-04-09,2020,0.1758654658934914,0.1346777163252385,0.22313232573895245,0.18043532953635205,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.33458910151849,37.59911778715038]}"
00000000000000000520,1.0,0.0494088132140334,소규모,2020-04-24,2020,0.10257911171574613,0.0963633602297871,0.20611665656631084,0.15198792492977953,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.54137991287203,37.74978189354421]}"
00000000000000000501,1.5,0.04554782089958395,소규모,2020-04-08,2020,0.1579370806728357,0.1535948650895015,0.2239721092514225,0.20348490157241966,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.99956146431572,37.364127620734834]}"
00000000000000000564,3.0,0.07016007906332836,소규모,2020-11-10,2020,0.14189106133344637,0.2505923379885124,0.1827851002786299,0.21205114039677472,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.3947602111337,37.69636632202498]}"
00000000000000000584,2.7,-0.10534006262950288,소규모,2021-11-17,2021,0.21232132719128854,0.13170771362022393,0.32846144358879353,0.10698126456178567,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.292999065993,37.67100295523298]}"
00000000000000000597,0.66,0.052007795226516544,소규모,2021-02-23,2021,0.04180056070181664,0.14227476012850976,0.11920232594283775,0.09380835592833318,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.36821072346147,37.37409371158929]}"
000000000000000005ab,0.33,0.06035284500390588,소규모,2021-04-19,2021,0.07186316551104817,0.1811583967008878,0.4124522797423133,0.13221601051495405,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.48239046503602,37.57073114984415]}"
000000000000000005b0,4.0,0.10362840517535804,소규모,2021-12-29,2021,0.170134960084116,0.08767664276303783,0.11795972718924051,0.27376336525947403,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.67105057150624,38.02855597320354]}"
000000000000000005b5,2.7,-0.01866700367575147,소규모,2021-02-16,2021,0.2854874448963233,0.31790605948911566,0.34930854571323067,0.2668204412205718,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.0127940784881,37.607166464551845]}"
000000000000000005b8,0.84,0.0017835089454335817,소규모,2021-05-13,2021,0.13016855217325493,0.17021604403983387,0.43227987105994214,0.1319520611186885,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.0011201519302,37.30635550748639]}"
000000000000000005b9,1.23,-0.09952634586023351,소규모,2021-05-07,2021,0.45251678857600425,0.37534460578536966,0.5283932927862723,0.35299044271577074,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.0832523342336,37.21219267054077]}"
000000000000000005bb,3.7,-0.15947260216914677,소규모,2021-02-09,2021,0.3547087715534266,0.34333892075881367,0.29356203291959654,0.19523616938427985,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.0632933979184,37.348355780308786]}"
000000000000000005bf,0.66,0.03866678298191256,소규모,2021-04-20,2021,0.3299193999510733,0.36730467656926,0.4094363901792965,0.36858618293298584,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.75059647519866,37.62297843688737]}"
000000000000000005c1,1.28,-0.09547880378490947,소규모,2021-03-30,2021,0.387371554957333,0.3551950589746872,0.41141703365541904,0.2918927511724235,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.20692550195096,37.15360454179954]}"
000000000000000005cb,0.45,-0.1271158615739499,소규모,2021-11-29,2021,0.30688332833472853,0.23575193282272974,0.2600056468115903,0.17976746676077862,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.12507178166706,37.38310555481831]}"
000000000000000005cd,4.42,-0.008356944671162436,소규모,2021-03-11,2021,0.24434452383065713,0.3160051095960363,0.22557983729078082,0.2359875791594947,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.55856329057778,37.115042235889355]}"
000000000000000005d2,2.02,0.0027393109616765665,소규모,2021-02-05,2021,0.3377938886118404,0.37410280371355326,0.35241601261470484,0.34053319957351696,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.69260386824436,37.46659330384197]}"
000000000000000005d9,0.17,0.1605822985263888,소규모,2021-04-27,2021,0.21316542793675083,0.2505375292066823,0.44639922240545915,0.37374772646313964,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[128.12987869260266,38.161504071112034]}"
000000000000000005da,0.21,0.008330120883531411,소규모,2021-01-15,2021,0.3298245126210447,0.36065893273362915,0.4696865832821555,0.3381546335045761,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.26199293861416,38.07488157404779]}"
000000000000000005dc,3.62,-0.032548402407015814,소규모,2021-02-18,2021,0.21521432260624368,0.22965780351422518,0.30346099835773427,0.18266592019922787,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.62400505763816,38.111031506288064]}"
000000000000000005dd,1.27,0.05013912496975523,소규모,2021-11-14,2021,0.23173188704803246,0.35151845925627,0.2355504551902159,0.2818710120177877,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.571512520037,38.08056246878988]}"
00000000000000000569,0.01,0.04428276661194605,소규모,2021-04-21,2021,0.1721658361078411,0.2428239184472711,0.3901838638757895,0.21644860271978716,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.33272519727815,37.558223371389225]}"
0000000000000000057c,0.01,0.013894772709487205,소규모,2021-05-03,2021,0.05893114285116384,0.07804505724430454,0.1936146281068745,0.07282591556065104,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.03739893450845,37.13791296519247]}"
00000000000000000583,0.01,-0.0058397724822174535,소규모,2021-02-23,2021,0.19485206472529473,0.25518612071243024,0.26226015257325147,0.18901229224307728,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.01425174093998,37.73744802003037]}"
0000000000000000058d,0.01,0.027347645751191557,소규모,2021-03-26,2021,0.14653462845106702,0.19905209851506733,0.3492182129576973,0.17388227420225857,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.14154123961166,37.11397205163653]}"
0000000000000000059a,0.01,0.07907948834951548,소규모,2021-08-10,2021,0.23428438283220468,0.17147398604332875,0.224180045777805,0.31336387118172015,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.72775695960291,37.98328717930895]}"
0000000000000000059c,0.01,0.038738112585071705,소규모,2021-03-14,2021,0.11780997690327547,0.22567421148789027,0.3150520203660462,0.15654808948834717,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.22513154795956,37.45728715994343]}"
000000000000000005a6,0.01,0.03515737757266316,소규모,2021-04-08,2021,0.22279814042258797,0.2880305737527524,0.36263758910906907,0.2579555179952511,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.51549037215572,37.79621451281375]}"
000000000000000005aa,0.01,-0.004689221989846809,소규모,2021-01-06,2021,0.21451956741678027,0.2732309957326499,0.26532726395112743,0.20983034542693346,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.50774937272695,37.53985633415008]}"
000000000000000005b2,0.01,-0.029702728217908425,소규모,2021-06-07,2021,0.4049165799876128,0.334926081198148,0.43553519657016276,0.3752138517697044,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.79840941804054,37.90591731693062]}"
000000000000000005b3,0.01,-0.03288611423188609,소규모,2021-06-07,2021,0.3896414596064327,0.3167851651575509,0.42008777729554525,0.3567553453745466,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.79910057870381,37.90708114230556]}"
000000000000000005b6,0.01,-0.00509462817453149,소규모,2021-12-19,2021,0.1313581555645872,0.16155370346398076,0.13026152939677912,0.1262635273900557,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.87355864809427,37.82503368292216]}"
000000000000000005ba,0.01,-0.18084845971919764,소규모,2021-05-06,2021,0.3259412302169316,0.2996046925094618,0.30294786915597344,0.14509277049773397,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.32761999016455,37.27271604913919]}"
000000000000000005bd,0.01,0.044693069638058136,소규모,2021-04-17,2021,0.19125618229177063,0.2692921568779768,0.26811892070767424,0.23594925192982877,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.92122843610983,37.63195906640901]}"
000000000000000005c0,0.01,-0.1654145786190271,소규모,2021-04-29,2021,0.4613790397154752,0.350430745103072,0.5877797204366094,0.29596446109644814,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.1954834486478,37.13042167542269]}"
000000000000000005c4,0.01,0.07005592606912048,소규모,2021-02-10,2021,0.2744142589652565,0.36143516309863843,0.3039136723738612,0.344470185034377,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.01574354203868,37.65236837193063]}"
