system:index,area_ha,fire_class,fire_date_str,fire_year,ndvi_post1,ndvi_post2,ndvi_post3,ndvi_pre,sensor,.geo
000000000000000004dc,0.01,소규모,2020-03-24,2020,0.41696132916788814,0.39083159835115827,0.33325801475610933,0.38095671324355185,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.29557642640188,37.365630337789845]}"
000000000000000004dd,0.01,소규모,2020-03-24,2020,0.3310656898172267,0.32081834877543103,0.28847498281030165,0.3003239104087709,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.0000272085795,37.31212112514849]}"
000000000000000004e6,0.01,소규모,2020-03-28,2020,0.2874884837803394,0.27535194262398643,0.23981718179681955,0.27823172630130255,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.0296133440691,37.17797352905663]}"
000000000000000004f0,0.01,소규모,2020-04-02,2020,0.47622038038579084,0.4937074466219864,0.4410856779692482,0.4931455092390576,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.09478310596523,37.11282606266578]}"
000000000000000004f6,0.01,소규모,2020-04-22,2020,0.3187100164187913,0.32282629066448565,0.27549813456813754,0.3412117624740327,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.63018736945247,37.35607002513125]}"
000000000000000004fb,0.01,소규모,2020-04-05,2020,0.39483407587597075,0.3166251606440856,0.29399718069500924,0.3350200400162099,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.00053554609957,37.922928787449514]}"
00000000000000000506,0.01,소규모,2020-04-10,2020,0.4361382764692947,0.4603474266368119,0.3957451082878952,0.42691503255267305,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.66258719770678,37.15410842021859]}"
0000000000000000050a,0.01,소규모,2020-04-11,2020,0.4074088965755405,0.43142646390017253,0.42728441345037543,0.4426933955709278,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.1045599168212,37.457438769379245]}"
0000000000000000050e,0.01,소규모,2020-04-13,2020,0.20913366488069324,0.21038050632108646,0.18768234830272154,0.2057629157872087,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.05687628790986,37.192880303878304]}"
00000000000000000517,0.01,소규모,2020-04-14,2020,0.45829699764632753,0.4837925075798403,0.4222091072760034,0.4475664822597905,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.32006135028638,37.50026843499759]}"
00000000000000000524,0.01,소규모,2020-04-26,2020,0.5118382379200335,0.515575764642893,0.4392248114933974,0.4805681119459561,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.80104674451735,37.89751191144487]}"
00000000000000000526,0.01,소규모,2020-04-26,2020,0.2941687741848389,0.321899185377349,0.2731288735269678,0.30121271328813987,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.63661739317152,37.27346517811618]}"
0000000000000000052e,0.01,소규모,2020-04-30,2020,0.4797226051550964,0.5035597340520159,0.4241308236817778,0.4753979616508451,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.23611431385419,37.25947697811151]}"
00000000000000000532,0.01,소규모,2020-04-30,2020,0.4657038256515027,0.48888098862165724,0.43830678198233797,0.4530408548412995,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.80490832602963,37.424468176190054]}"
00000000000000000533,0.01,소규모,2020-05-08,2020,0.43557419172985795,0.45295335329362457,0.4000693659370678,0.43062917103977655,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.00096361980073,37.620169203223696]}"
00000000000000000536,0.01,소규모,2020-05-01,2020,0.3369585572289072,0.35805557452063347,0.294015743139233,0.33566099124087584,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.12149758037641,37.35590949749333]}"
00000000000000000538,0.01,소규모,2020-05-01,2020,0.48103560813689444,0.4916319190319515,0.4654879126527304,0.48712140135752324,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.03463229410107,37.66931741503478]}"
0000000000000000053a,0.01,소규모,2020-05-04,2020,0.430715460650217,0.4345058988540346,0.384308602580515,0.40761663394653136,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.02760228949401,37.6877825524971]}"
00000000000000000546,0.01,소규모,2020-06-09,2020,0.46894506538519426,0.4526503120063958,0.40865210929401263,0.4355419101642086,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.20666195139617,37.50639523984503]}"
0000000000000000054c,0.01,소규모,2020-10-06,2020,0.6498973079092727,0.490251343196451,0.5350226576372707,0.536683207907101,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.7496466866743,38.01244078199638]}"
0000000000000000054d,0.01,소규모,2020-10-07,2020,0.4962667119318082,0.42609099613973983,0.4074411202287884,0.43252230881758075,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.33469166084272,37.87357991609103]}"
0000000000000000054f,0.01,소규모,2020-10-11,2020,0.5396805772112081,0.5338335253063472,0.552935569247393,0.5499582837983621,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.01125322727785,37.73049628148805]}"
00000000000000000550,0.01,소규모,2020-10-13,2020,0.4614573129822427,0.470671625683331,0.4725473867671832,0.47777080653661763,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.0125909575939,37.72712520109165]}"
00000000000000000551,0.01,소규모,2020-10-17,2020,0.5031464391958853,0.45118513331738275,0.44146880799453747,0.47013713638694404,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.40151574922966,37.72677739120948]}"
00000000000000000552,0.01,소규모,2020-10-18,2020,0.46454402558447433,0.46981609088834714,0.4635531124409188,0.47777080653661763,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.0125909575939,37.72712520109165]}"
00000000000000000559,0.01,소규모,2020-11-04,2020,0.4322706354402614,0.3360358225046984,0.38409544764797804,0.4097681447424873,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.2077588902553,38.20439616414512]}"
0000000000000000056a,0.01,소규모,2020-11-16,2020,0.35584444275317595,0.3087414682966,0.31207141500916535,0.3533910540711237,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.12149758037641,37.35590949749333]}"
0000000000000000056b,0.01,소규모,2020-11-17,2020,0.42012421107935666,0.3594541265671825,0.3725776598039468,0.4130924763119724,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.49508998483621,37.44256320826495]}"
0000000000000000056e,0.01,소규모,2020-12-09,2020,0.490601624407569,0.4216865753331143,0.45977918241794824,0.4758843104947515,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.105859512982,37.06344151849887]}"
0000000000000000056f,0.01,소규모,2020-12-10,2020,0.44132916159861174,0.3820878701120349,0.4230399229703328,0.4258028890082933,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.01898730625874,37.38839404866769]}"
00000000000000000573,0.01,소규모,2020-12-19,2020,0.3308329941240658,0.2867345412828855,0.3053416173345785,0.30990547210962194,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.13856256010796,37.62086036388698]}"
00000000000000000579,0.01,소규모,2020-12-31,2020,0.31916458979024775,0.2624076148895243,0.30005885448779956,0.31352462916810686,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.46070139751204,37.52327739643337]}"
0000000000000000057a,0.01,소규모,2020-12-24,2020,0.34820910781087827,0.30254087232264304,0.32422585912799534,0.3260261687009632,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.28876291999222,37.633287878522935]}"
00000000000000000493,0.02,소규모,2020-01-01,2020,0.5311679114002658,0.5317855034369836,0.5331029514313458,0.5453106599009772,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.83991918974706,37.76154946122424]}"
0000000000000000049c,0.02,소규모,2020-01-15,2020,0.5884917417755009,0.6003415001235789,0.593881446161594,0.5907455081498977,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.62484782773726,38.05854788688902]}"
000000000000000004e0,0.02,소규모,2020-03-25,2020,0.43072445028710743,0.4126221647025902,0.37975040143392563,0.39869568649689746,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.17568457637789,37.66944226986427]}"
000000000000000004e5,0.02,소규모,2020-03-26,2020,0.3344202252278539,0.3267527917779124,0.2872284633326329,0.3146640887333109,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.26580746776906,37.416062770704315]}"
00000000000000000503,0.02,소규모,2020-04-10,2020,0.3320119822740869,0.34416355869624526,0.3075746992515493,0.3377944620213082,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.22413716842465,37.60294369585423]}"
0000000000000000051b,0.02,소규모,2020-04-15,2020,0.3921243438469759,0.4003692046772081,0.3364887138788801,0.39589923311540115,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.15385281762022,37.0685338119019]}"
00000000000000000527,0.02,소규모,2020-04-27,2020,0.3932422064321868,0.42545291433432686,0.3868027216355187,0.41264215888198014,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.96457535745039,37.54715142347352]}"
00000000000000000529,0.02,소규모,2020-04-27,2020,0.6180402596358404,0.5229786710383877,0.4619318522827005,0.4982065239710825,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.43660887452029,37.966819719118575]}"
0000000000000000053d,0.02,소규모,2020-05-07,2020,0.6324013544275363,0.5946329888069721,0.5447660948780327,0.582110058080482,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.16961573984415,37.9372112881237]}"
00000000000000000544,0.02,소규모,2020-06-08,2020,0.3153215669021692,0.2996435848909328,0.28257999939651324,0.28740795203337066,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.5002357874519,37.246857722130265]}"
00000000000000000548,0.02,소규모,2020-06-14,2020,0.4705430962340582,0.4468088150660037,0.4174475576703211,0.43096853462630164,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.10185524023599,37.66505005532663]}"
0000000000000000056d,0.02,소규모,2020-12-08,2020,0.4564102263393577,0.4222718878344076,0.45546552849355026,0.46186821891993235,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.95899256293146,37.67687559132036]}"
0000000000000000049b,0.03,소규모,2020-01-14,2020,0.3422433674196099,0.36424701896883804,0.29533892003606216,0.32817394294930746,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.12149758037641,37.35590949749333]}"
0000000000000000049f,0.03,소규모,2020-01-18,2020,0.29784360706834223,0.28804256593602007,0.25567970887780334,0.29108210894969844,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.04850209613149,37.857915094090274]}"
000000000000000004a0,0.03,소규모,2020-02-08,2020,0.4184021815691182,0.44121799875466644,0.4462504161359372,0.4274213089151717,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.8570243013881,37.75033036297379]}"
000000000000000004a6,0.03,소규모,2020-01-30,2020,0.25435520182329174,0.25222054367504254,0.2311467327382408,0.23999855252581256,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.14457788742907,37.5069258728704]}"
000000000000000004ac,0.03,소규모,2020-02-08,2020,0.5292157224109124,0.5237819356522554,0.4714347517342151,0.4880456511020355,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.56589605046389,37.8089095735129]}"
000000000000000004b5,0.03,소규모,2020-03-05,2020,0.3884147846710122,0.3804320984199785,0.3267916970820024,0.37358325948386967,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.42702180725537,37.521507133315154]}"
000000000000000004f3,0.03,소규모,2020-04-03,2020,0.3148968065748638,0.3139897506117332,0.2813455641828178,0.294262901750236,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.68296083042,37.297044904486796]}"
0000000000000000050c,0.03,소규모,2020-04-12,2020,0.45846892113215226,0.4869382495079541,0.43081069836343555,0.47740533014485453,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.10257761460664,37.11246933458151]}"
00000000000000000521,0.03,소규모,2020-05-08,2020,0.5539854911707011,0.5582755773206075,0.5055985425187792,0.5368578520394349,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.8225083978876,37.66179045245656]}"
0000000000000000053c,0.03,소규모,2020-05-06,2020,0.23000765588581024,0.24540445966036206,0.2097519310613632,0.2350212731954785,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.19232594150935,37.59807881660493]}"
0000000000000000055a,0.03,소규모,2020-11-05,2020,0.421715960146069,0.37782729988736297,0.4016381276230615,0.44339982428086105,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.50369159076831,37.7378181254178]}"
0000000000000000055b,0.03,소규모,2020-11-08,2020,0.43825831112354763,0.3946245655017785,0.40239228623858875,0.4412990230983559,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.40531044422613,37.52737085120044]}"
0000000000000000055d,0.03,소규모,2020-11-07,2020,0.5428882941773051,0.4980981789806178,0.481984424033876,0.5519038960151985,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.03873666482446,37.31471186286055]}"
00000000000000000560,0.03,소규모,2020-11-08,2020,0.36158233718147376,0.2794384138196327,0.33104169832737607,0.31026393021736226,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.22705787961462,38.00999273551804]}"
00000000000000000484,0.04,소규모,2020-03-22,2020,0.5131897208334428,0.5191913327067712,0.4664377612057894,0.4933741294243088,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.69876834365446,37.27082539029253]}"
0000000000000000049a,0.04,소규모,2020-01-04,2020,0.3373180887036398,0.3845359052048024,0.35628510609780595,0.3640052063741143,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.58326671041388,37.26357043287857]}"
000000000000000004c2,0.04,소규모,2020-03-14,2020,0.4552025368660888,0.44769950700682043,0.3732890351439255,0.4061231939865302,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.57827005588722,37.459891274958636]}"
000000000000000004c5,0.04,소규모,2020-03-15,2020,0.6132428616878421,0.5994672900204245,0.601944710026519,0.6166615126387895,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.85840662271465,37.78640449049616]}"
00000000000000000545,0.04,소규모,2020-06-09,2020,0.3714927187488595,0.34361355089446693,0.31724476170337906,0.36042479214502077,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.48239046503602,37.57073114984415]}"
00000000000000000557,0.04,소규모,2020-10-30,2020,0.4970996800622543,0.4685969980066721,0.45837931786600383,0.4771525185104128,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.03174479437266,37.69976861612876]}"
00000000000000000572,0.04,소규모,2020-12-12,2020,0.5649944350778994,0.49417314416861285,0.5435772181600316,0.5433009803229587,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.5849185755579,37.68514276467346]}"
000000000000000004a1,0.05,소규모,2020-01-21,2020,0.4836495995353838,0.4648660905236936,0.3849113115715534,0.43024283946498776,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.20970305831463,37.96456787308659]}"
000000000000000004bb,0.05,소규모,2020-03-08,2020,0.6370626094057049,0.6283224925967091,0.5914002253896977,0.6304179260450926,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.89646704796004,37.83182043472551]}"
000000000000000004d3,0.05,소규모,2020-03-21,2020,0.39415194784026925,0.38492502439070647,0.39818140164686333,0.42748081256164927,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.0899251471638,37.563984529950275]}"
000000000000000004df,0.05,소규모,2020-03-25,2020,0.3809758385600548,0.38694958779859023,0.3475976413560749,0.37006519603929305,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.67798447364434,37.236704349031555]}"
000000000000000004e1,0.05,소규모,2020-03-25,2020,0.2739869713542961,0.23921578981017047,0.21909996715831093,0.25438548163700225,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.17737903477818,37.8375013294676]}"
000000000000000004ea,0.05,소규모,2020-03-30,2020,0.32449264478275014,0.3083812088496935,0.26757607873989947,0.32131500204311503,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.17399457707864,37.51255771750089]}"
000000000000000004ec,0.05,소규모,2020-04-01,2020,0.4748700300884934,0.5238764257859566,0.4733927760785755,0.49319190702609816,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.52140560149942,37.35502659548475]}"
000000000000000004ef,0.05,소규모,2020-04-02,2020,0.4622550400851447,0.5162135514243421,0.4547557781416146,0.5484632161377062,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.14977520150313,37.55893236845672]}"
00000000000000000511,0.05,소규모,2020-04-13,2020,0.2932004787050997,0.28976562804477435,0.25147034382337496,0.3093824642172386,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.13619031834752,37.022141324541856]}"
0000000000000000052a,0.05,소규모,2020-04-28,2020,0.37465617985359156,0.3921397355267723,0.3289853352876423,0.3709199506605077,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.59644089268,37.07721568165296]}"
0000000000000000052b,0.05,소규모,2020-04-29,2020,0.4963958711794479,0.5292605123185999,0.42833225710671247,0.501774428232625,Sentinel-2,"{""type"":""Point"",""coordinates"":[127.1225231736187,37.23567429668822]}"
00000000000000000543,0.05,소규모,2020-06-05,2020,0.6285791715401453,0.5656996375029764,0.4929220608584393,0.6426434141822625,Sentinel-2,"{""type"":""Point"",""coordinates"":[129.40655499701265,37.00651217534953]}"
0000000000000000054e,0.05,소규모,2020-10-09,2020,0.6741358134111235,0.6379755632724587,0.6552010461585221,0.6760637394929824,Sentinel-2,"{""type"":""Point"",""coordinates"":[128.18362423759984,37.73303796908853]}"
